event_id,event_timestamp,event_date,event_hour,event_minute,event_index,ghost_index,complete,ghost_price,ghost_hlc3,atr_1m,volume_1m,volume_ema9_1m,tf1_ob_dist_pips,tf1_ob_width_pips,tf1_fvg_dist_pips,tf1_fvg_width_pips,tf1_fib_dist_pips,tf1_vwap_dist_pips,tf1_vwap_band1_dist_pips,tf1_vwap_band2_dist_pips,tf1_vp_poc_dist_pips,tf1_vp_vah_dist_pips,tf1_vp_val_dist_pips,tf1_bos_choch_dist_pips,tf1_eqh_eql_dist_pips,tf1_sweep_grab_run_dist_pips,tf1_supply_demand_dist_pips,tf1_supply_demand_width_pips,tf1_channel_dist_pips,tf1_channel_width_pips,tf10_ob_dist_pips,tf10_ob_width_pips,tf10_fvg_dist_pips,tf10_fvg_width_pips,tf10_fib_dist_pips,tf10_vwap_dist_pips,tf10_vwap_band1_dist_pips,tf10_vwap_band2_dist_pips,tf10_vp_poc_dist_pips,tf10_vp_vah_dist_pips,tf10_vp_val_dist_pips,tf10_bos_choch_dist_pips,tf10_eqh_eql_dist_pips,tf10_sweep_grab_run_dist_pips,tf10_supply_demand_dist_pips,tf10_supply_demand_width_pips,tf10_channel_dist_pips,tf10_channel_width_pips,tf60_ob_dist_pips,tf60_ob_width_pips,tf60_fvg_dist_pips,tf60_fvg_width_pips,tf60_fib_dist_pips,tf60_vwap_dist_pips,tf60_vwap_band1_dist_pips,tf60_vwap_band2_dist_pips,tf60_vp_poc_dist_pips,tf60_vp_vah_dist_pips,tf60_vp_val_dist_pips,tf60_bos_choch_dist_pips,tf60_eqh_eql_dist_pips,tf60_sweep_grab_run_dist_pips,tf60_supply_demand_dist_pips,tf60_supply_demand_width_pips,tf60_channel_dist_pips,tf60_channel_width_pips,sr_4h_dist_pips,sr_d_dist_pips,sr_w_dist_pips,ghost_type,relocation,Y_3m,Y_5m,Y_10m,Y_15m
ghost_trace_high_79974_79971_7044,1782158280,2026-06-22,14,58,79974,79971,1,30649,30635.75,18.80923455,1491,1214.978102,72.5,225,-113,138,-184.314,-110.2128226,-7.292188102,95.6284464,-222.97,-188.24,-254.68,10,-343,1,-474,202,5.45,387.7,-343,224,374.5,117,-92.04,-11.12710234,324.7521644,660.6314312,-66,287.4,-382.2,-31,-11269,-27,-343,224,173,550,-821.5,743,330.5,307,-91.106,132.9675932,-299.8638558,-732.6953048,215.57,590,-123.2,-30,,-30,-821.5,743,,,-531,93,1359,high,appearance,1,2,2,2
ghost_trace_high_79975_79975_7045,1782158340,2026-06-22,14,59,79975,79975,1,30673.5,30655.25,20.00143208,8028,2577.582482,-5.5,225,108.5,45,-262.314,-178.8025071,-74.31497184,30.17256345,-300.97,-266.24,-332.68,-21,-25.5,3,-552,202,-12.40983607,437.5409836,-421,224,296.5,117,101.52,-89.12710234,246.7521644,582.6314312,-144,209.4,-460.2,-9,-11347,-9,-421,224,95,550,-899.5,743,252.5,307,130.438,54.96759321,-377.8638558,-810.6953048,137.57,512,-201.2,15,,15,-899.5,743,,,-609,15,1281,high,move,1,1,1,1
ghost_trace_high_79978_79978_7046,1782158520,2026-06-22,15,2,79978,79978,1,30677.75,30671.41667,19.10628509,1725,2243.602231,-46.16666667,111,43.83333333,45,-326.9806667,-175.0981978,-54.49591067,66.10637644,-365.6366667,-330.9066667,-397.3466667,-85.66666667,-485.6666667,-15.66666667,-196.1666667,85,,,-485.6666667,224,231.8333333,117,36.85333333,-153.0718466,171.0207984,495.1134434,-208.6666667,144.7333333,-524.8666667,-5.666666667,-11411.66667,-5.666666667,-485.6666667,224,37.33333333,550,-964.1666667,743,187.8333333,307,65.77133333,-22.01710446,399.4201025,820.8573095,72.90333333,447.3333333,-265.8666667,-49.66666667,,-49.66666667,-964.1666667,743,-685.2753623,1852.26087,-673.6666667,-49.66666667,1216.333333,high,move,0,0,0,0
ghost_trace_low_80028_79988_7047,1782161520,2026-06-22,15,52,80028,79988,1,30639,30646.08333,4.611242266,81,92.76725854,31.16666667,225,145.1666667,45,20.51466667,43.13395955,19.22473509,-4.684489375,90.60666667,110.6666667,37.50666667,11.66666667,-384.3333333,3.666666667,-94.83333333,85,,,-321.8333333,249,-104.8333333,163,-37.10933333,-47.37559741,269.3860056,586.1476086,-218.9333333,60.06666667,-423.5333333,-3.333333333,-11310.33333,-3.333333333,-321.8333333,249,173.6666667,550,-862.8333333,743,289.1666667,307,-132.4393333,79.31622887,-342.1209781,-763.5581851,174.2366667,548.6666667,-164.5333333,51.66666667,,51.66666667,-862.8333333,743,-583.942029,1852.26087,-572.3333333,51.66666667,1317.666667,low,appearance,0,0,0,0
ghost_trace_low_80065_80065_7048,1782167340,2026-06-22,17,29,80065,80065,1,30634,30642.33333,9.144578964,434,142.8088576,-79.83333333,85,-139.3333333,138,65.29466667,111.1030407,63.59087103,16.07870134,188.8366667,235.6666667,88.48666667,-16.33333333,-369.3333333,-8.333333333,-79.83333333,85,34.15846995,215.147541,-306.8333333,249,-89.83333333,163,-22.10933333,-30.56114927,284.4420609,599.4452712,-203.9333333,75.06666667,-408.5333333,11.66666667,-11295.33333,11.66666667,-306.8333333,249,209.6666667,550,-847.8333333,743,304.1666667,307,-117.4393333,93.75822886,-322.8977007,-739.5536303,189.2366667,563.6666667,-149.5333333,-56.33333333,,-56.33333333,-847.8333333,743,-572.8115942,1852.26087,141.6666667,66.66666667,1332.666667,low,move,3,5,8,9
ghost_trace_low_80066_80066_7049,1782167400,2026-06-22,17,30,80066,80066,1,30631.25,30636.33333,9.41996618,234,161.0470861,-55.83333333,85,-115.3333333,138,89.29466667,122.6627105,65.81160612,8.960501707,212.8366667,259.6666667,112.4866667,7.666666667,-345.3333333,-1.333333333,-55.83333333,85,,,-282.8333333,249,-65.83333333,163,1.890666667,-6.376463595,308.1610329,622.6985294,-179.9333333,99.06666667,-384.5333333,-33.33333333,-11271.33333,-29.33333333,-282.8333333,249,240.6666667,550,-823.8333333,743,328.1666667,307,-93.43933333,117.7582289,-298.8977007,-715.5536303,213.2366667,587.6666667,-125.5333333,-32.33333333,,-32.33333333,-823.8333333,743,-548.8115942,1852.26087,165.6666667,90.66666667,1356.666667,low,move,3,5,7,8
ghost_trace_low_80067_80067_7050,1782167460,2026-06-22,17,31,80067,80067,1,30618.75,30624.83333,9.889968596,203,169.4376689,-9.833333333,85,-69.33333333,138,135.2946667,161.6789942,99.58313959,37.48728502,258.8366667,305.6666667,158.4866667,32.66666667,-299.3333333,16.66666667,-9.833333333,85,,,-236.8333333,249,-19.83333333,163,47.89066667,39.62353641,-274.9139601,-589.4514566,-133.9333333,145.0666667,-338.5333333,12.66666667,-11225.33333,12.66666667,-236.8333333,249,-263.3333333,550,-777.8333333,743,374.1666667,307,-47.43933333,163.7582289,-252.8977007,-669.5536303,259.2366667,633.6666667,-79.53333333,13.66666667,,13.66666667,-777.8333333,743,-502.8115942,1852.26087,211.6666667,136.6666667,1402.666667,low,move,3,5,6,8
ghost_trace_low_80068_80068_7051,1782167520,2026-06-22,17,32,80068,80068,1,30615.5,30619.33333,9.737113696,137,162.9501351,12.16666667,85,-47.33333333,138,157.2946667,176.0692478,106.4499743,36.83070068,280.8366667,327.6666667,180.4866667,-14.33333333,-277.3333333,-14.33333333,12.16666667,85,,,-214.8333333,249,2.166666667,163,69.89066667,61.62353641,-252.9139601,-567.4514566,-111.9333333,167.0666667,-316.5333333,0.6666666667,-11203.33333,0.6666666667,-214.8333333,249,-241.3333333,550,-755.8333333,743,396.1666667,307,-25.43933333,185.7582289,-230.8977007,-647.5536303,281.2366667,655.6666667,-57.53333333,35.66666667,,35.66666667,-755.8333333,743,-480.8115942,1852.26087,233.6666667,158.6666667,1424.666667,low,move,3,5,5,7
ghost_trace_low_80069_80069_7052,1782167580,2026-06-22,17,33,80069,80069,1,30610.25,30615.33333,9.738034147,109,152.1601081,28.16666667,85,-31.33333333,138,173.2946667,186.6486889,111.6643728,36.68005667,296.8366667,343.6666667,196.4866667,1.666666667,-261.3333333,-0.3333333333,28.16666667,85,,,-198.8333333,249,18.16666667,163,85.89066667,77.62353641,-236.9139601,-551.4514566,-95.93333333,183.0666667,-300.5333333,-0.3333333333,-11187.33333,-0.3333333333,-198.8333333,249,-225.3333333,550,-739.8333333,743,412.1666667,307,-9.439333333,201.7582289,-214.8977007,-631.5536303,297.2366667,671.6666667,-41.53333333,51.66666667,,-48.33333333,-739.8333333,743,-464.8115942,1852.26087,249.6666667,174.6666667,1440.666667,low,move,3,4,4,6
ghost_trace_low_80070_80070_7053,1782167640,2026-06-22,17,34,80070,80070,1,30601.25,30607,10.07817456,233,168.3280865,-169,38,2,138,181.14,215.5194851,136.1392355,56.758986,227.59,305.64,189.68,-11,-228,-7,-359,202,,,-165.5,249,51.5,163,119.224,110.9568697,-203.5806268,-518.1181233,-62.6,216.4,-267.2,13,-11154,13,-165.5,249,-192,550,-706.5,743,445.5,307,23.894,235.0915622,-181.5643674,-598.220297,330.57,705,-8.2,-47,,-15,-706.5,743,-431.4782609,1852.26087,283,208,1474,low,move,3,3,4,5
ghost_trace_low_80071_80071_7054,1782167700,2026-06-22,17,35,80071,80071,1,30596,30600.16667,10.16187638,156,165.8624692,-141.6666667,38,29.33333333,138,208.4733333,232.3736782,142.1324201,51.89116207,254.9233333,332.9733333,217.0133333,-7.666666667,-200.6666667,3.333333333,-331.6666667,202,,,-138.1666667,249,78.83333333,163,146.5573333,138.2902031,-176.2472934,-490.78479,-35.26666667,243.7333333,-239.8666667,6.333333333,-11126.66667,6.333333333,-138.1666667,249,-164.6666667,550,-679.1666667,743,472.8333333,307,51.22733333,262.4248955,-154.2310341,-570.8869636,357.9033333,732.3333333,19.13333333,-19.66666667,,-6.666666667,-679.1666667,743,-404.1449275,1852.26087,-272.6666667,235.3333333,1501.333333,low,move,2,2,3,4
ghost_trace_low_80072_80072_7055,1782167760,2026-06-22,17,36,80072,80072,1,30583.5,30589.66667,10.41817093,256,183.8899753,-99.66666667,38,71.33333333,138,250.4733333,267.0474264,169.3975887,71.74775108,296.9233333,374.9733333,259.0133333,3.333333333,-158.6666667,3.333333333,-289.6666667,202,,,-96.16666667,249,120.8333333,163,188.5573333,180.2902031,-134.2472934,-448.78479,6.733333333,285.7333333,-197.8666667,-39.66666667,-11084.66667,-20.66666667,-96.16666667,249,-122.6666667,550,-637.1666667,743,514.8333333,307,93.22733333,304.4248955,-112.2310341,-528.8869636,399.9033333,774.3333333,61.13333333,-14.66666667,,-14.66666667,-637.1666667,743,-362.1449275,1852.26087,-230.6666667,277.3333333,1543.333333,low,move,1,1,3,3
ghost_trace_low_80073_80073_7056,1782167820,2026-06-22,17,37,80073,80073,1,30572,30582.25,11.38830157,408,228.7119803,-70,38,420.5,9,280.14,283.5772481,172.2129521,60.84865608,326.59,404.64,288.68,10,-129,4,-260,202,,,-66.5,249,150.5,163,218.224,209.9568697,-104.5806268,-419.1181233,36.4,315.4,-168.2,-10,-11055,9,-66.5,249,-93,550,-607.5,743,544.5,307,-87.5,334.0915622,-82.56436739,-499.220297,429.57,804,90.8,9,,9,-607.5,743,-332.4782609,1852.26087,-201,307,1573,low,move,0,0,2,3
ghost_trace_low_80080_80080_7057,1782168240,2026-06-22,17,44,80080,80080,1,30568.5,30576.16667,11.67368249,196,144.3892875,-45.66666667,38,444.8333333,9,304.4733333,259.7492629,115.0262295,-29.69680389,350.9233333,428.9733333,313.0133333,-1.666666667,-104.6666667,-1.666666667,-235.6666667,202,,,-42.16666667,249,612.8333333,117,242.5573333,233.4645052,-80.17920434,-393.8229139,60.73333333,339.7333333,-143.8666667,-4.666666667,-11030.66667,-4.666666667,-42.16666667,249,-61.66666667,550,-583.1666667,743,568.8333333,307,-63.16666667,358.4248955,-58.23103405,-474.8869636,453.9033333,828.3333333,115.1333333,33.33333333,,33.33333333,-583.1666667,743,-308.1449275,1852.26087,-176.6666667,331.3333333,1597.333333,low,move,1,1,2,2
ghost_trace_low_80082_80082_7058,1782168360,2026-06-22,17,46,80082,80082,1,30566.5,30572.16667,11.78368541,127,133.809144,-29.66666667,38,-444.6666667,28,320.4733333,264.2396398,113.0987706,-38.04209861,366.9233333,444.9733333,329.0133333,-6.666666667,-88.66666667,-0.6666666667,-219.6666667,202,,,-26.16666667,249,-604.6666667,408,258.5573333,249.4645052,-64.17920434,-377.8229139,76.73333333,355.7333333,-127.8666667,-0.6666666667,-11014.66667,-0.6666666667,-26.16666667,249,-45.66666667,550,-567.1666667,743,584.8333333,307,-47.16666667,374.4248955,-42.23103405,-458.8869636,469.9033333,844.3333333,131.1333333,-43.66666667,,-43.66666667,-567.1666667,743,-292.1449275,1852.26087,-160.6666667,347.3333333,1613.333333,low,move,0,0,1,1
ghost_trace_low_80088_80082_7059,1782168720,2026-06-22,17,52,80088,80082,1,30566.5,30572.16667,10.36201753,47,95.70132824,-29.66666667,38,-444.6666667,28,320.4733333,245.3132289,87.37951189,-70.55420512,366.9233333,444.9733333,329.0133333,-0.6666666667,-88.66666667,-0.6666666667,-219.6666667,202,,,-26.16666667,249,176.8333333,141,258.5573333,248.770719,-64.55735502,-377.8854291,76.73333333,355.7333333,-127.8666667,-0.6666666667,-11014.66667,-0.6666666667,-26.16666667,249,-38.66666667,550,-567.1666667,743,584.8333333,307,-47.16666667,374.4248955,-42.23103405,-458.8869636,469.9033333,844.3333333,131.1333333,-43.66666667,,-43.66666667,-567.1666667,743,-292.1449275,1852.26087,-160.6666667,347.3333333,1613.333333,low,appearance,0,0,0,1
ghost_trace_low_80099_80099_7060,1782169380,2026-06-22,18,3,80099,80099,1,30560.5,30570.66667,9.406562345,260,122.2044649,-23.66666667,38,-438.6666667,28,85.04933333,125.3495676,18.97185712,-87.40585338,56.60333333,250.5533333,-8.046666667,-0.6666666667,-82.66666667,-0.6666666667,-213.6666667,202,,,-20.16666667,249,182.8333333,141,264.5573333,254.29019,-58.80573062,-371.9016512,82.73333333,361.7333333,-121.8666667,5.333333333,-11008.66667,5.333333333,-20.16666667,249,-25.66666667,550,-561.1666667,743,590.8333333,307,-41.16666667,378.2867257,-36.59620615,-451.479138,475.9033333,850.3333333,137.1333333,-37.66666667,,-37.66666667,-561.1666667,743,-290.0144928,1852.26087,-154.6666667,353.3333333,1619.333333,low,move,0,0,1,3
ghost_trace_low_80109_80109_7061,1782169980,2026-06-22,18,13,80109,80109,1,30557.75,30561.5,8.935618436,137,84.78247915,13,38,-402,28,45.724,71.4343691,42.46179092,13.48921275,99.57,124.64,76.68,-2,-46,-2,113.5,31,,,16.5,249,219.5,141,301.224,290.2699587,-22.62113221,-335.5122231,119.4,398.4,-85.2,42,-10972,42,16.5,249,18,550,-524.5,743,627.5,307,-4.5,414.9533924,0.07046051924,-414.8124713,512.57,887,173.8,-1,,-1,-524.5,743,-253.3478261,1852.26087,-118,390,1656,low,move,2,2,3,3
ghost_trace_low_80110_80110_7062,1782170040,2026-06-22,18,14,80110,80110,1,30556.25,30559.33333,8.779502834,131,94.02598332,-12.33333333,52,-393.3333333,28,54.39066667,76.1643871,43.62418496,11.08398281,108.2366667,133.3066667,85.34666667,2.666666667,-37.33333333,-1.333333333,122.1666667,31,,,25.16666667,249,228.1666667,141,309.8906667,298.9366253,-13.95446554,-326.8455564,128.0666667,407.0666667,-76.53333333,-46.33333333,-10963.33333,-46.33333333,25.16666667,249,26.66666667,550,-515.8333333,743,636.1666667,307,4.166666667,423.620059,8.737127186,-406.1458047,521.2366667,895.6666667,182.4666667,7.666666667,,7.666666667,-515.8333333,743,-244.6811594,1852.26087,-109.3333333,398.6666667,1664.666667,low,move,1,1,2,2
ghost_trace_low_80111_80111_7063,1782170100,2026-06-22,18,15,80111,80111,1,30546,30552.33333,9.134538346,310,137.2207867,15.66666667,52,-365.3333333,28,82.39066667,100.3518021,64.55071281,28.74962349,136.2366667,161.3066667,113.3466667,4.666666667,-9.333333333,-0.3333333333,-140.3333333,202,,,-9.333333333,224,256.1666667,141,337.8906667,326.9366253,14.04553446,-298.8455564,156.0666667,435.0666667,-48.53333333,-18.33333333,-10935.33333,-18.33333333,-9.333333333,224,54.66666667,550,-487.8333333,743,664.1666667,307,32.16666667,451.620059,36.73712719,-378.1458047,549.2366667,923.6666667,210.4666667,-31.33333333,,-26.33333333,-487.8333333,743,-216.6811594,1852.26087,-81.33333333,426.6666667,1692.666667,low,move,0,1,1,1
ghost_trace_low_80116_80116_7064,1782170400,2026-06-22,18,20,80116,80116,1,30545,30553.08333,9.075471987,103,90.69858737,-52.83333333,63,-368.3333333,28,79.39066667,80.33185259,30.47032937,-19.39119385,133.2366667,158.3066667,110.3466667,1.666666667,-871.3333333,1.666666667,-143.3333333,202,-48.38211382,255.3780488,-12.33333333,224,253.1666667,141,334.8906667,322.961663,10.10040509,-302.7608528,153.0666667,432.0666667,-51.53333333,-21.33333333,-10938.33333,-21.33333333,-12.33333333,224,461.1666667,1585.34375,-490.8333333,743,661.1666667,307,29.16666667,448.620059,33.73712719,-381.1458047,546.2366667,920.6666667,207.4666667,32.66666667,,-29.33333333,-490.8333333,743,-219.6811594,1852.26087,-84.33333333,423.6666667,1689.666667,low,move,0,0,0,0
ghost_trace_low_80148_80148_7065,1782172320,2026-06-22,18,52,80148,80148,1,30540,30548.25,8.678349373,222,113.9839283,-33.5,63,-349,28,33.02,72.70060379,29.56566147,-13.56928085,113.75,174.2,41.6,9,-852,6,93,60,65.93902439,255.3780488,7,224,272.5,141,102.412,263.2022914,110.5400339,-42.1222237,418.57,518.62,131.76,-2,-10919,-2,7,224,405.59375,1585.34375,-471.5,743,680.5,307,48.5,467.9533924,53.07046052,-361.8124713,565.57,940,226.8,-15,,-10,-471.5,743,-200.3478261,1852.26087,-65,443,1709,low,move,0,0,0,0
ghost_trace_low_80168_80168_7066,1782173520,2026-06-22,19,12,80168,80168,1,30519.75,30532.5,14.18554362,529,236.0350415,5,94,156,2,88.764,163.6069715,108.1484334,52.68989537,132.09,244.14,89.76,-6,-789,-6,56.5,53,,,70,224,335.5,141,165.412,319.3751367,165.9774207,12.5797046,481.57,581.62,194.76,-24,-10856,13,70,224,418.65625,1585.34375,-408.5,743,743.5,307,-98.894,528.1324278,113.4364702,-301.2594873,628.57,1003,289.8,14,,-6,-408.5,743,-141.2173913,1852.26087,-2,506,1772,low,move,1,3,8,10
ghost_trace_low_80170_80170_7067,1782173640,2026-06-22,19,14,80170,80170,1,30518,30521.83333,14.13447384,179,211.5024265,-18.33333333,202,78.66666667,20,131.4306667,177.1998969,96.6519339,16.10397093,174.7566667,286.8066667,132.4266667,36.66666667,-746.3333333,0.6666666667,-18.33333333,202,,,112.6666667,224,378.1666667,141,208.0786667,362.0418034,208.6440873,55.24637127,524.2366667,624.2866667,237.4266667,-3.333333333,-10813.33333,-3.333333333,112.6666667,224,461.3229167,1585.34375,-365.8333333,743,786.1666667,307,-56.22733333,570.7990944,156.1031369,-258.5928206,671.2366667,1045.666667,332.4666667,13.66666667,,-7.333333333,-365.8333333,743,-98.55072464,1852.26087,40.66666667,548.6666667,1814.666667,low,move,2,4,9,9
ghost_trace_low_80172_80172_7068,1782173760,2026-06-22,19,16,80172,80172,1,30515.75,30525.83333,15.93482693,283,244.761553,-34.33333333,202,91.66666667,24,115.4306667,145.0747834,56.71362216,-31.64753909,158.7566667,270.8066667,116.4266667,20.66666667,-762.3333333,0.6666666667,-34.33333333,202,,,96.66666667,224,362.1666667,141,192.0786667,346.0418034,192.6440873,39.24637127,508.2366667,608.2866667,221.4266667,-2.333333333,-10829.33333,-2.333333333,96.66666667,224,445.3229167,1585.34375,-381.8333333,743,770.1666667,307,-72.22733333,554.7990944,140.1031369,-274.5928206,655.2366667,1029.666667,316.4666667,-2.333333333,,-2.333333333,-381.8333333,743,-114.5507246,1852.26087,24.66666667,532.6666667,1798.666667,low,move,3,5,8,8
ghost_trace_low_80173_80173_7069,1782173820,2026-06-22,19,17,80173,80173,1,30509.75,30514.91667,15.54662501,278,251.4092424,9.333333333,202,135.3333333,24,159.0973333,179.9480974,87.57488229,-4.798332841,202.4233333,314.4733333,160.0933333,64.33333333,-718.6666667,28.33333333,9.333333333,202,,,140.3333333,224,-375.6666667,408,235.7453333,389.7084701,236.310754,82.91303793,551.9033333,651.9533333,265.0933333,24.33333333,-10785.66667,20.33333333,140.3333333,224,488.9895833,1585.34375,-338.1666667,743,813.8333333,307,-28.56066667,598.4657611,183.7698036,-230.926154,698.9033333,1073.333333,360.1333333,41.33333333,,20.33333333,-338.1666667,743,-70.88405797,1852.26087,68.33333333,576.3333333,1842.333333,low,move,3,5,7,7
ghost_trace_low_80174_80174_7070,1782173880,2026-06-22,19,18,80174,80174,1,30507.75,30517.33333,15.57900894,176,236.3273939,-0.3333333333,202,13.66666667,4,149.4306667,160.1691261,61.32210968,-37.52490678,192.7566667,304.8066667,150.4266667,54.66666667,-728.3333333,18.66666667,-0.3333333333,202,,,130.6666667,224,-385.3333333,408,226.0786667,380.0418034,226.6440873,73.24637127,542.2366667,642.2866667,255.4266667,14.66666667,-10795.33333,10.66666667,130.6666667,224,479.3229167,1585.34375,-347.8333333,743,804.1666667,307,-38.22733333,588.7990944,174.1031369,-240.5928206,689.2366667,1063.666667,350.4666667,31.66666667,,10.66666667,-347.8333333,743,-80.55072464,1852.26087,58.66666667,566.6666667,1832.666667,low,move,3,5,6,6
ghost_trace_low_80175_80175_7071,1782173940,2026-06-22,19,19,80175,80175,1,30505,30510.75,15.57336544,172,223.4619151,26,202,152,24,175.764,180.9998699,79.57930067,-21.84126856,219.09,331.14,176.76,81,-702,-17,26,202,,,157,224,-359,408,252.412,406.3751367,252.9774207,99.5797046,568.57,668.62,281.76,41,-10769,37,157,224,505.65625,1585.34375,-321.5,743,830.5,307,-11.894,615.1324278,200.4364702,-214.2594873,715.57,1090,376.8,-43,,-5,-321.5,743,-54.2173913,1852.26087,85,593,1859,low,move,3,5,5,5
ghost_trace_low_80176_80176_7072,1782174000,2026-06-22,19,20,80176,80176,1,30504.75,30506.41667,14.78241077,123,203.3695321,43.33333333,202,169.3333333,24,193.0973333,192.4536985,87.66046727,-17.13276395,236.4233333,348.4733333,194.0933333,98.33333333,-684.6666667,0.3333333333,43.33333333,202,,,-610.6666667,130,-341.6666667,408,269.7453333,412.857818,250.2048157,87.55181346,585.9033333,685.9533333,299.0933333,-25.66666667,-10751.66667,-25.66666667,-610.6666667,130,498.0208333,1585.34375,-304.1666667,743,847.8333333,307,5.439333333,632.4657611,217.7698036,-196.926154,732.9033333,1107.333333,394.1333333,-25.66666667,,12.33333333,-304.1666667,743,-36.88405797,1852.26087,102.3333333,610.3333333,1876.333333,low,move,3,4,4,4
ghost_trace_low_80177_80177_7073,1782174060,2026-06-22,19,21,80177,80177,1,30491,30497.75,14.94081,421,246.8956257,78,202,-147,28,227.764,222.7512613,115.2613483,7.771435264,271.09,383.14,228.76,133,-650,35,78,202,,,-576,130,-307,408,304.412,447.5244847,284.8714824,122.2184801,620.57,720.62,333.76,6,-10717,6,-576,130,532.6875,1585.34375,-269.5,743,882.5,307,40.106,667.1324278,252.4364702,-162.2594873,767.57,1142,428.8,-7,,-7,-269.5,743,-2.217391304,1852.26087,137,-641,1911,low,move,3,3,3,3
ghost_trace_low_80178_80178_7074,1782174120,2026-06-22,19,22,80178,80178,1,30481,30489.5,15.24860928,295,256.5165005,-46,48,-114,28,260.764,239.6905863,121.1975366,2.704486949,304.09,416.14,261.76,166,-617,68,405.5,91,,,-543,130,-274,408,337.412,480.5244847,317.8714824,155.2184801,653.57,753.62,366.76,-20,-10684,-19,-543,130,565.6875,1585.34375,-236.5,743,915.5,307,73.106,700.1324278,285.4364702,-129.2594873,800.57,1175,461.8,26,,26,-236.5,743,30.7826087,1852.26087,170,-608,1944,low,move,2,2,2,2
ghost_trace_low_80179_80179_7075,1782174180,2026-06-22,19,23,80179,80179,1,30470.5,30480.5,16.08799433,455,296.2132004,-10,48,-78,28,296.764,264.1632432,137.6900428,11.21684252,340.09,452.14,297.76,202,-581,104,441.5,91,,,-507,130,-238,408,373.412,516.5244847,353.8714824,191.2184801,689.57,789.62,402.76,16,-10648,16,-507,130,601.6875,1585.34375,-200.5,743,951.5,307,109.106,736.1324278,321.4364702,-93.25948728,836.57,1211,497.8,62,,62,-200.5,743,66.7826087,1852.26087,206,-572,1980,low,move,1,1,1,1
ghost_trace_low_80180_80180_7076,1782174240,2026-06-22,19,24,80180,80180,1,30461.25,30469.91667,16.36742331,357,308.3705604,483.8333333,91,-35.66666667,28,339.0973333,288.2549198,149.0538986,9.852877277,382.4233333,494.4733333,340.0933333,244.3333333,-538.6666667,8.333333333,483.8333333,91,,,-464.6666667,130,-195.6666667,408,415.7453333,558.857818,396.2048157,233.5518135,731.9033333,831.9533333,445.0933333,-21.66666667,-10605.66667,9.333333333,-464.6666667,130,644.0208333,1585.34375,-158.1666667,743,993.8333333,307,-108.8786667,778.4657611,363.7698036,-50.92615395,878.9033333,1253.333333,540.1333333,104.3333333,,104.3333333,-158.1666667,743,109.115942,1852.26087,248.3333333,-529.6666667,2022.333333,low,move,0,0,0,0
